@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001804', 'IndicatorName': 'Health warning labels on under-age drinking', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001807', 'IndicatorName': 'Cancer, age-standardized death rates (15+), per 100,000 population', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001809', 'IndicatorName': 'National system of epidemiological data collection for alcohol use', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001810', 'IndicatorName': 'National system of data collection based on health service delivery', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001813', 'IndicatorName': 'National organization for monitoring alcohol', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001822', 'IndicatorName': 'Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001540', 'IndicatorName': 'Restrictions on sales promotion from retailers (sales below cost)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_mdr_tsr', 'IndicatorName': 'Treatment success rate for patients treated for MDR-TB (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_544', 'IndicatorName': 'Polio (Pol3) immunization coverage among 1-year-olds (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_99', 'IndicatorName': 'Antiretroviral therapy coverage among HIV-infected pregnant women for PMTCT (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_100', 'IndicatorName': 'Radiotherapy units (per 1 000 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_102', 'IndicatorName': 'Hospital beds (per 10 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_148', 'IndicatorName': 'Nursing and midwifery personnel density (per 10 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_105', 'IndicatorName': 'Per capita total expenditure on health (PPP int. $)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001536', 'IndicatorName': 'On-premise sales restrictions to intoxicated persons', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001541_ARCHIVED', 'IndicatorName': 'Restrictions on sales promotion from owners of pubs and bars (alcohol for free)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS3_49', 'IndicatorName': 'Poliomyelitis - number of reported cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS3_522', 'IndicatorName': 'Number of reported cases of tuberculosis', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS3_53', 'IndicatorName': 'Mumps - number of reported cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_107', 'IndicatorName': 'Children aged <5 years with diarrhoea receiving ORT (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_129', 'IndicatorName': 'Hib (Hib3) immunization coverage among 1-year-olds (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_154', 'IndicatorName': 'Antenatal care coverage - at least four visits (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS5_512', 'IndicatorName': 'Population using solid fuels (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_101', 'IndicatorName': 'Median availability of selected generic medicines (%) - Private', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SUNBEDEXISTSUBNATIONAL', 'IndicatorName': 'Existence of subnational regulation', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SUNBEDREG_ACCESS', 'IndicatorName': 'Access restrictions', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SUNBEDREG_INFO', 'IndicatorName': 'Information requirements', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SUNBEDREG_TRAINING', 'IndicatorName': 'Training requirements', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_dst_rlt_new_pct', 'IndicatorName': 'New cases tested for RR-/MDR-TB (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_new_tsr', 'IndicatorName': 'Treatment success rate: new TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_tbhiv_tsr', 'IndicatorName': 'Treatment success rate: HIV-positive TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_inc_num_014', 'IndicatorName': 'Number of incident tuberculosis cases in children aged 0 - 14', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_inc_tbhiv_100k', 'IndicatorName': 'Incidence of tuberculosis (per 100 000 population) (HIV-positive cases)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_mdr_num', 'IndicatorName': 'Estimated MDR-TB cases among notified pulmonary TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_prev_num', 'IndicatorName': 'Number of prevalent tuberculosis cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS4_543', 'IndicatorName': 'BCG immunization coverage among 1-year-olds (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_123', 'IndicatorName': 'Number of dentistry personnel', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_127', 'IndicatorName': 'Number of nursing and midwifery personnel', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_150', 'IndicatorName': 'Community health workers density (per 10 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_517', 'IndicatorName': 'Number of pharmaceutical personnel', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_518', 'IndicatorName': 'Number of environment and public health workers', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_519', 'IndicatorName': 'Density of pharmaceutical personnel (per 10 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SUNBEDREG_CONTROL', 'IndicatorName': 'Restriction and inspection of facilities', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_lab_sm_100k', 'IndicatorName': 'Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_notified', 'IndicatorName': 'Total number of notified TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_113', 'IndicatorName': 'General government expenditure on health as a percentage of total government expenditure', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_143', 'IndicatorName': 'Total expenditure on health as a percentage of gross domestic product', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_147', 'IndicatorName': 'Private expenditure on health as a percentage of total expenditure on health', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_87', 'IndicatorName': 'Net primary school enrolment ratio (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_88', 'IndicatorName': 'Population median age (years)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_ret_tsr', 'IndicatorName': 'Treatment success rate: previously treated TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_c_xdr_tsr', 'IndicatorName': 'Treatment success rate: XDR-TB cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_conf_mdr_tx_pct', 'IndicatorName': 'Confirmed cases of MDR-TB started treatment for MDR-TB (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_e_inc_tbhiv_num', 'IndicatorName': 'Number of incident tuberculosis cases,  (HIV-positive cases)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_116', 'IndicatorName': 'Median consumer price ratio of selected generic medicines - Private', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS6_144', 'IndicatorName': 'Dentistry personnel density (per 10 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_85', 'IndicatorName': 'Literacy rate among adults aged >= 15 years (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_89', 'IndicatorName': 'Population proportion under 15 (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_90', 'IndicatorName': 'Population living on <$1 (PPP int. $) a day (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_92', 'IndicatorName': 'Population proportion over 60 (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_93', 'IndicatorName': 'Gross national income per capita (PPP int. $)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_96', 'IndicatorName': 'Population living in urban areas (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_94', 'IndicatorName': 'Civil registration coverage of causes of deaths (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_95', 'IndicatorName': 'Total fertility rate (per woman)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_CS', 'IndicatorName': 'Cellular subscribers (per 100 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_1', 'IndicatorName': 'SDG 3.9.2 WASH deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_10_HYG', 'IndicatorName': 'Number of diarrhoea deaths from inadequate hygiene', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_10_SAN', 'IndicatorName': 'Number of diarrhoea deaths from inadequate sanitation', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_10_WAT', 'IndicatorName': 'Number of diarrhoea deaths from inadequate water', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_104', 'IndicatorName': 'Per capita government expenditure on health at average exchange rate (US$)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_108', 'IndicatorName': 'Per capita government expenditure on health (PPP int. $)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001826', 'IndicatorName': 'Regional prevalence, AAFs (15+), road traffic crash deaths (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SA_0000001831', 'IndicatorName': 'Average price 500 mls Spirits in US$', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGAIRBOD', 'IndicatorName': 'Ambient and household air pollution attributable death rate (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGDISASTER', 'IndicatorName': 'Average death rate due to natural disasters (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGHEPHBSAGPRV', 'IndicatorName': 'Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGHPVRECEIVED', 'IndicatorName': 'HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGIHR', 'IndicatorName': 'Average of 13 International Health Regulations core capacity scores', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGNTDTREATMENT', 'IndicatorName': 'Reported number of people requiring interventions against NTDs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGODA', 'IndicatorName': 'Total net official development assistance to medical research and basic health sectors per capita (constant 2014 US$), by recipient', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGSUICIDE', 'IndicatorName': 'Crude suicide rates (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SE_LSC_RDNG', 'IndicatorName': 'Proportion of children at the end of lower secondary achieving at least a minimum proficiency level in reading (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SHS_10', 'IndicatorName': ""Second-hand smoke attributable DALYs ('000) in children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_149', 'IndicatorName': 'General government expenditure on health as a percentage of total expenditure on health', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_150', 'IndicatorName': 'Out-of-pocket expenditure as a percentage of total expenditure on health', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS7_156', 'IndicatorName': 'Per capita total expenditure on health at average exchange rate (US$)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS9_86', 'IndicatorName': 'Population (in thousands) total', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SHS_11', 'IndicatorName': ""Second-hand smoke  attributable DALYs per 100'000 children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SHS_5', 'IndicatorName': ""Second-hand smoke attributable DALYs ('000)"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SHS_7', 'IndicatorName': ""Second-hand smoke attributable DALYs per 100'000 capita"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS2_170', 'IndicatorName': 'Distribution of causes of death among children aged <5 years (%) - HIV/AIDS', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_10', 'IndicatorName': 'Number of diarrhoea deaths from inadequate water, sanitation and hygiene', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_2', 'IndicatorName': ""Water, sanitation and hygiene attributable deaths ('000) in children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_30_WAT', 'IndicatorName': 'Number of diarrhoea DALYs from inadequate water', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS2_174', 'IndicatorName': 'Distribution of years of life lost by broader causes (%) - Injuries', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WHS3_41', 'IndicatorName': 'Diphtheria - number of reported cases', 'Language': 'EN'}"
